Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
stylish-zebra-print-co-ord-set,,,,,,,,,blue-5,,,l,,,,,'10720644,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720644,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/28bc53ce-3deb-4640-955b-d09f26f480cb.jpg?v=1770029806,2,Stylish Zebra Print Co Ord Set - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2af1c321-e4fa-4603-91cc-c886fb2c8f40.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,blue-5,,,xl,,,,,'10720645,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720645,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/c09168e9-77dd-4e84-b837-3445aeacdd5a.jpg?v=1770029806,3,Stylish Zebra Print Co Ord Set - side view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2af1c321-e4fa-4603-91cc-c886fb2c8f40.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,brown,,,m,,,,,'10720646,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/28bc53ce-3deb-4640-955b-d09f26f480cb.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,brown,,,l,,,,,'10720647,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/28bc53ce-3deb-4640-955b-d09f26f480cb.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,brown,,,xl,,,,,'10720648,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/28bc53ce-3deb-4640-955b-d09f26f480cb.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,pink,,,m,,,,,'10720649,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/c09168e9-77dd-4e84-b837-3445aeacdd5a.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,pink,,,l,,,,,'10720650,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/c09168e9-77dd-4e84-b837-3445aeacdd5a.jpg?v=1770029806,g,,,,,,
stylish-zebra-print-co-ord-set,,,,,,,,,pink,,,xl,,,,,'10720651,300.0,shopify,136363,deny,manual,2350.00,3499.00,true,false,,,,,'10720651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/c09168e9-77dd-4e84-b837-3445aeacdd5a.jpg?v=1770029806,g,,,,,,
deal-17-pack-of-4-kids-wear,Deal 17 – Pack of 4 Kids Wear,"<div class=""product__description rte quick-add-hidden"">
<p data-start=""99"" data-end=""186""><strong data-start=""99"" data-end=""186"">Deal 17 – Pack of 4Kids Wear | Fun, Comfortable &amp; Affordable – Special Sale Offer!</strong></p>
<p data-start=""188"" data-end=""440"">Make everyday dressing easy and exciting with<span> </span><strong data-start=""234"" data-end=""272"">Deal 17 – Pack of 4Kids Wear Sets</strong>, now available at a special sale price! Perfect for playtime, outings, or casual wear, this value combo offers two stylish and comfy outfits your little one will love.</p>
<p data-start=""442"" data-end=""465""><strong data-start=""442"" data-end=""465"">Product Highlights:</strong></p>
<ul data-start=""467"" data-end=""960"">
<li data-start=""467"" data-end=""560"">
<p data-start=""469"" data-end=""560""><strong data-start=""469"" data-end=""483"">Pack of 4:</strong><span> </span>Get two adorable outfits in one great-value deal – more style, more savings!</p>
</li>
<li data-start=""561"" data-end=""659"">
<p data-start=""563"" data-end=""659""><strong data-start=""563"" data-end=""588"">Kid-Friendly Designs:</strong><span> </span>Bright colors, fun prints, and playful styles that kids enjoy wearing.</p>
</li>
<li data-start=""660"" data-end=""763"">
<p data-start=""662"" data-end=""763""><strong data-start=""662"" data-end=""692"">Soft &amp; Comfortable Fabric:</strong><span> </span>Made with gentle, breathable material that’s perfect for all-day wear.</p>
</li>
<li data-start=""764"" data-end=""859"">
<p data-start=""766"" data-end=""859""><strong data-start=""766"" data-end=""790"">Easy to Wear &amp; Care:</strong><span> </span>Designed for active kids with easy fits and machine-washable fabric.</p>
</li>
<li data-start=""860"" data-end=""960"">
<p data-start=""862"" data-end=""960""><strong data-start=""862"" data-end=""891"">Unisex Options Available:</strong><span> </span>Suitable for boys and girls (if applicable), with versatile styling.</p>
</li>
</ul>
<p data-start=""962"" data-end=""1156"">Whether for school, playdates, or daily wear, this<span> </span><strong data-start=""1013"" data-end=""1041"">Pack of 4 Kids Sale Deal</strong><span> </span>is a smart, budget-friendly choice for parents who want both quality and cuteness. Stock up while the offer lasts!</p>
</div>",nobita.pk,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids wear,NEW ARRIVAL,false,Size,2-6-months,,,,,,,,'10720628,300.0,shopify,136363,deny,manual,3199.00,4999.00,true,false,,,,,'10720628,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,1,Deal 17 Pack Of 4 Kids Wear - front view - kids wear Pakistan,false,,,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,g,,,true,,,draft
deal-17-pack-of-4-kids-wear,,,,,,,,,12-18-month,,,,,,,,'10720629,300.0,shopify,136363,deny,manual,3199.00,4999.00,true,false,,,,,'10720629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,g,,,,,,
deal-17-pack-of-4-kids-wear,,,,,,,,,1-2-year,,,,,,,,'10720630,300.0,shopify,136363,deny,manual,3199.00,4999.00,true,false,,,,,'10720630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,g,,,,,,
deal-17-pack-of-4-kids-wear,,,,,,,,,3-4-year,,,,,,,,'10720631,300.0,shopify,136363,deny,manual,3199.00,4999.00,true,false,,,,,'10720631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,g,,,,,,
deal-17-pack-of-4-kids-wear,,,,,,,,,5-6-year,,,,,,,,'10720632,300.0,shopify,136363,deny,manual,3199.00,4999.00,true,false,,,,,'10720632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,g,,,,,,
deal-17-pack-of-4-kids-wear,,,,,,,,,6-year,,,,,,,,'10720633,300.0,shopify,136363,deny,manual,3199.00,4999.00,true,false,,,,,'10720633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_1_a269d209-7dfa-4d51-8017-6d79e0d577c8.png?v=1770029803,g,,,,,,
deal-16-pack-of-2-kids-wear,Deal 16– Pack of 2 Kids Wear,"<p data-start=""99"" data-end=""186""><strong data-start=""99"" data-end=""186"">Deal 16– Pack of 2 Kids Wear | Fun, Comfortable &amp; Affordable – Special Sale Offer!</strong></p>
<p data-start=""188"" data-end=""440"">Make everyday dressing easy and exciting with <strong data-start=""234"" data-end=""272"">Deal 16 – Pack of 2 Kids Wear Sets</strong>, now available at a special sale price! Perfect for playtime, outings, or casual wear, this value combo offers two stylish and comfy outfits your little one will love.</p>
<p data-start=""442"" data-end=""465""><strong data-start=""442"" data-end=""465"">Product Highlights:</strong></p>
<ul data-start=""467"" data-end=""960"">
<li data-start=""467"" data-end=""560"">
<p data-start=""469"" data-end=""560""><strong data-start=""469"" data-end=""483"">Pack of 2:</strong> Get two adorable outfits in one great-value deal – more style, more savings!</p>
</li>
<li data-start=""561"" data-end=""659"">
<p data-start=""563"" data-end=""659""><strong data-start=""563"" data-end=""588"">Kid-Friendly Designs:</strong> Bright colors, fun prints, and playful styles that kids enjoy wearing.</p>
</li>
<li data-start=""660"" data-end=""763"">
<p data-start=""662"" data-end=""763""><strong data-start=""662"" data-end=""692"">Soft &amp; Comfortable Fabric:</strong> Made with gentle, breathable material that’s perfect for all-day wear.</p>
</li>
<li data-start=""764"" data-end=""859"">
<p data-start=""766"" data-end=""859""><strong data-start=""766"" data-end=""790"">Easy to Wear &amp; Care:</strong> Designed for active kids with easy fits and machine-washable fabric.</p>
</li>
<li data-start=""860"" data-end=""960"">
<p data-start=""862"" data-end=""960""><strong data-start=""862"" data-end=""891"">Unisex Options Available:</strong> Suitable for boys and girls (if applicable), with versatile styling.</p>
</li>
</ul>
<p data-start=""962"" data-end=""1156"">Whether for school, playdates, or daily wear, this <strong data-start=""1013"" data-end=""1041"">Pack of 2 Kids Sale Deal</strong> is a smart, budget-friendly choice for parents who want both quality and cuteness. Stock up while the offer lasts!..</p>",nobita.pk,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids wear,NEW ARRIVAL,false,Size,1-2-year,,,,,,,,'10720623,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720623,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/Red_and_White_Greyscale_Match_Day_Social_Media_Graphic_6.png?v=1770029801,1,Deal 16 Pack Of 2 Kids Wear - front view - kids wear Pakistan,false,,,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,true,,,draft
deal-16-pack-of-2-kids-wear,,,,,,,,,3-4-year,,,,,,,,'10720624,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
deal-16-pack-of-2-kids-wear,,,,,,,,,5-6-year,,,,,,,,'10720625,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
deal-16-pack-of-2-kids-wear,,,,,,,,,7-8-year,,,,,,,,'10720626,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
deal-16-pack-of-2-kids-wear,,,,,,,,,9-10-year,,,,,,,,'10720627,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
deal-15-pack-of-2-kids-wear,Deal 15 – Pack of 2 Kids Wear,"<p data-start=""99"" data-end=""186""><strong data-start=""99"" data-end=""186"">Deal 15 – Pack of 2 Kids Wear | Fun, Comfortable &amp; Affordable – Special Sale Offer!</strong></p>
<p data-start=""188"" data-end=""440"">Make everyday dressing easy and exciting with <strong data-start=""234"" data-end=""272"">Deal 15 – Pack of 2 Kids Wear Sets</strong>, now available at a special sale price! Perfect for playtime, outings, or casual wear, this value combo offers two stylish and comfy outfits your little one will love.</p>
<p data-start=""442"" data-end=""465""><strong data-start=""442"" data-end=""465"">Product Highlights:</strong></p>
<ul data-start=""467"" data-end=""960"">
<li data-start=""467"" data-end=""560"">
<p data-start=""469"" data-end=""560""><strong data-start=""469"" data-end=""483"">Pack of 2:</strong> Get two adorable outfits in one great-value deal – more style, more savings!</p>
</li>
<li data-start=""561"" data-end=""659"">
<p data-start=""563"" data-end=""659""><strong data-start=""563"" data-end=""588"">Kid-Friendly Designs:</strong> Bright colors, fun prints, and playful styles that kids enjoy wearing.</p>
</li>
<li data-start=""660"" data-end=""763"">
<p data-start=""662"" data-end=""763""><strong data-start=""662"" data-end=""692"">Soft &amp; Comfortable Fabric:</strong> Made with gentle, breathable material that’s perfect for all-day wear.</p>
</li>
<li data-start=""764"" data-end=""859"">
<p data-start=""766"" data-end=""859""><strong data-start=""766"" data-end=""790"">Easy to Wear &amp; Care:</strong> Designed for active kids with easy fits and machine-washable fabric.</p>
</li>
<li data-start=""860"" data-end=""960"">
<p data-start=""862"" data-end=""960""><strong data-start=""862"" data-end=""891"">Unisex Options Available:</strong> Suitable for boys and girls (if applicable), with versatile styling.</p>
</li>
</ul>
<p data-start=""962"" data-end=""1156"">Whether for school, playdates, or daily wear, this <strong data-start=""1013"" data-end=""1041"">Pack of 2 Kids Sale Deal</strong> is a smart, budget-friendly choice for parents who want both quality and cuteness. Stock up while the offer lasts!</p>",nobita.pk,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids wear,NEW ARRIVAL,false,Size,1-2-year,,,,,,,,'10720618,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720618,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_4.png?v=1770029800,1,Deal 15 Pack Of 2 Kids Wear - front view - kids wear Pakistan,false,,,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_4.png?v=1770029800,g,,,true,,,draft
deal-15-pack-of-2-kids-wear,,,,,,,,,3-4-year,,,,,,,,'10720619,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_4.png?v=1770029800,g,,,,,,
deal-15-pack-of-2-kids-wear,,,,,,,,,5-6-year,,,,,,,,'10720620,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_4.png?v=1770029800,g,,,,,,
deal-15-pack-of-2-kids-wear,,,,,,,,,7-8-year,,,,,,,,'10720621,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_4.png?v=1770029800,g,,,,,,
deal-15-pack-of-2-kids-wear,,,,,,,,,9-10-year,,,,,,,,'10720622,300.0,shopify,136363,deny,manual,1620.00,2999.00,true,false,,,,,'10720622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_4.png?v=1770029800,g,,,,,,
deal-14-pack-of-2-kids-wear,Deal 14 – Pack of 2 Kids Wear,"<p data-start=""99"" data-end=""186""><strong data-start=""99"" data-end=""186"">Deal 14 – Pack of 2 Kids Wear | Fun, Comfortable &amp; Affordable – Special Sale Offer!</strong></p>
<p data-start=""188"" data-end=""440"">Make everyday dressing easy and exciting with <strong data-start=""234"" data-end=""272"">Deal 14</strong>outings, or casual wear, this value combo offers two stylish and comfy outfits your little one will love.</p>
<p data-start=""442"" data-end=""465""><strong data-start=""442"" data-end=""465"">Product Highlights:</strong></p>
<ul data-start=""467"" data-end=""960"">
<li data-start=""467"" data-end=""560"">
<p data-start=""469"" data-end=""560""><strong data-start=""469"" data-end=""483"">Pack of 2:</strong> Get two adorable outfits in one great-value deal – more style, more savings!</p>
</li>
<li data-start=""561"" data-end=""659"">
<p data-start=""563"" data-end=""659""><strong data-start=""563"" data-end=""588"">Kid-Friendly Designs:</strong> Bright colors, fun prints, and playful styles that kids enjoy wearing.</p>
</li>
<li data-start=""660"" data-end=""763"">
<p data-start=""662"" data-end=""763""><strong data-start=""662"" data-end=""692"">Soft &amp; Comfortable Fabric:</strong> Made with gentle, breathable material that’s perfect for all-day wear.</p>
</li>
<li data-start=""764"" data-end=""859"">
<p data-start=""766"" data-end=""859""><strong data-start=""766"" data-end=""790"">Easy to Wear &amp; Care:</strong> Designed for active kids with easy fits and machine-washable fabric.</p>
</li>
<li data-start=""860"" data-end=""960"">
<p data-start=""862"" data-end=""960""><strong data-start=""862"" data-end=""891"">Unisex Options Available:</strong> Suitable for boys and girls (if applicable), with versatile styling.</p>
</li>
</ul>
<p data-start=""962"" data-end=""1156"">Whether for school, playdates, or daily wear, this <strong data-start=""1013"" data-end=""1041"">Pack of 2 Kids Sale Deal</strong> is a smart, budget-friendly choice for parents who want both quality and cuteness. Stock up while the offer lasts!</p>",nobita.pk,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids wear,NEW ARRIVAL,false,Size,2-6-months,,,,,,,,'10720612,300.0,shopify,136363,deny,manual,4200.00,5999.00,true,false,,,,,'10720612,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,1,Deal 14 Pack Of 2 Kids Wear - front view - kids wear Pakistan,false,,,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,g,,,true,,,draft
deal-14-pack-of-2-kids-wear,,,,,,,,,12-18-month,,,,,,,,'10720613,300.0,shopify,136363,deny,manual,4200.00,5999.00,true,false,,,,,'10720613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,g,,,,,,
deal-14-pack-of-2-kids-wear,,,,,,,,,1-2-year,,,,,,,,'10720614,300.0,shopify,136363,deny,manual,4200.00,5999.00,true,false,,,,,'10720614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,g,,,,,,
deal-14-pack-of-2-kids-wear,,,,,,,,,3-4-year,,,,,,,,'10720615,300.0,shopify,136363,deny,manual,4200.00,5999.00,true,false,,,,,'10720615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,g,,,,,,
deal-14-pack-of-2-kids-wear,,,,,,,,,5-6-year,,,,,,,,'10720616,300.0,shopify,136363,deny,manual,4200.00,5999.00,true,false,,,,,'10720616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,g,,,,,,
deal-14-pack-of-2-kids-wear,,,,,,,,,6-year,,,,,,,,'10720617,300.0,shopify,136363,deny,manual,4200.00,5999.00,true,false,,,,,'10720617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_3.png?v=1770029798,g,,,,,,
deal-12-pack-of-2-kids-wear-1,Deal 13 – Pack of 2 Kids Wear,"<p data-start=""99"" data-end=""186""><strong data-start=""99"" data-end=""186"">Deal 13 – Pack of 2 Kids Wear | Fun, Comfortable &amp; Affordable – Special Sale Offer!</strong></p>
<p data-start=""188"" data-end=""440"">Make everyday dressing easy and exciting with <strong data-start=""234"" data-end=""272"">Deal 13 – Pack of 2 Kids Wear Sets</strong>, now available at a special sale price! Perfect for playtime, outings, or casual wear, this value combo offers two stylish and comfy outfits your little one will love.</p>
<p data-start=""442"" data-end=""465""><strong data-start=""442"" data-end=""465"">Product Highlights:</strong></p>
<ul data-start=""467"" data-end=""960"">
<li data-start=""467"" data-end=""560"">
<p data-start=""469"" data-end=""560""><strong data-start=""469"" data-end=""483"">Pack of 2:</strong> Get two adorable outfits in one great-value deal – more style, more savings!</p>
</li>
<li data-start=""561"" data-end=""659"">
<p data-start=""563"" data-end=""659""><strong data-start=""563"" data-end=""588"">Kid-Friendly Designs:</strong> Bright colors, fun prints, and playful styles that kids enjoy wearing.</p>
</li>
<li data-start=""660"" data-end=""763"">
<p data-start=""662"" data-end=""763""><strong data-start=""662"" data-end=""692"">Soft &amp; Comfortable Fabric:</strong> Made with gentle, breathable material that’s perfect for all-day wear.</p>
</li>
<li data-start=""764"" data-end=""859"">
<p data-start=""766"" data-end=""859""><strong data-start=""766"" data-end=""790"">Easy to Wear &amp; Care:</strong> Designed for active kids with easy fits and machine-washable fabric.</p>
</li>
<li data-start=""860"" data-end=""960"">
<p data-start=""862"" data-end=""960""><strong data-start=""862"" data-end=""891"">Unisex Options Available:</strong> Suitable for boys and girls (if applicable), with versatile styling.</p>
</li>
</ul>
<p data-start=""962"" data-end=""1156"">Whether for school, playdates, or daily wear, this <strong data-start=""1013"" data-end=""1041"">Pack of 2 Kids Sale Deal</strong> is a smart, budget-friendly choice for parents who want both quality and cuteness. Stock up while the offer lasts!</p>",nobita.pk,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids wear,NEW ARRIVAL,false,Size,2-6-months,,,,,,,,'10720606,300.0,shopify,132323,deny,manual,1620.00,2999.00,true,false,,,,,'10720606,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_2.png?v=1770029797,1,Deal 12 Pack Of 2 Kids Wear 1 - front view - kids wear Pakistan,false,,,5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_2.png?v=1770029797,g,,,true,,,draft
deal-12-pack-of-2-kids-wear-1,,,,,,,,,12-18-months,,,,,,,,'10720607,300.0,shopify,132323,deny,manual,1620.00,2999.00,true,false,,,,,'10720607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_2.png?v=1770029797,g,,,,,,
deal-12-pack-of-2-kids-wear-1,,,,,,,,,1-2-year,,,,,,,,'10720608,300.0,shopify,132323,deny,manual,1620.00,2999.00,true,false,,,,,'10720608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_2.png?v=1770029797,g,,,,,,
deal-12-pack-of-2-kids-wear-1,,,,,,,,,3-4-year,,,,,,,,'10720609,300.0,shopify,132323,deny,manual,1620.00,2999.00,true,false,,,,,'10720609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/RedandWhiteGreyscaleMatchDaySocialMediaGraphic_2.png?v=1770029797,g,,,,,,
